"Day","Hour","Irradiance","Month","omega","delta","alpha_s","gamma_s","theta_i","IncidentFlux"
48,15,41.6885676538688,2,45,-12.6162212725731,20.8037172432323,47.5748879284746,51.4713973048071,25.9680274820768
48,16,29.2157765344102,2,60,-12.6162212725731,11.9742620482751,59.7588334121643,64.7849296907787,12.4464253700666
48,17,15.0450706777986,2,75,-12.6162212725731,2.03313258182843,70.5956220217215,78.653824813589,2.95991254247047
48,18,7.698993587972e-15,2,90,-12.6162212725731,-8.574531183318,80.7106105334065,92.8265358928675,0
48,19,0,2,105,-12.6162212725731,-19.4916229674798,89.2225875394764,106.413689478437,0
48,20,0,2,120,-12.6162212725731,-30.3754333182121,78.4018772172553,110.56033792119,0
48,21,0,2,135,-12.6162212725731,-40.7953552592493,65.7105979800567,114.212463990691,0
48,22,0,2,150,-12.6162212725731,-50.0575640346441,49.463382843661,117.086708064866,0
48,23,0,2,165,-12.6162212725731,-56.9224320404074,27.5662374167704,118.931454554588,0
49,0,0,2,-180,-12.2740959927222,-59.2259959927221,-1.34003292873365e-14,119.225995992722,0
49,1,0,2,-165,-12.2740959927222,-56.6013217128335,-27.3508465429946,118.590599270131,0
49,2,0,2,-150,-12.2740959927222,-49.7758597068562,-49.1618666789822,116.749186590267,0
49,3,0,2,-135,-12.2740959927222,-40.544915485077,-65.4032864039086,113.879171567652,0
49,4,0,2,-120,-12.2740959927222,-30.1426002258064,-78.1116605856512,110.230861110871,0
49,5,0,2,-105,-12.2740959927222,-19.2646594175687,-88.9512111763643,106.086616387696,0
49,6,14.1415379088668,2,-90,-12.2740959927222,-8.34397172321617,-80.9661596594854,92.7510202550802,0
49,7,27.4612210368691,2,-75,-12.2740959927222,2.27530011736971,-70.8374635386397,78.5579184964617,5.4476817236297
49,8,39.1849578156856,2,-60,-12.2740959927222,12.2350516996479,-59.9853154966795,64.661801819959,16.7696143645445
49,9,48.6314072777809,2,-45,-12.2740959927222,21.088700240675,-47.7775827718815,51.3098771021287,30.3998871020107
49,10,55.2515761168646,2,-30,-12.2740959927222,28.2482569851037,-33.6848022385823,39.0692485547215,42.89648319866
49,11,58.6607241833438,2,-15,-12.2740959927222,32.9993430636771,-17.5507171899677,29.3687669608133,51.1217231617836
49,12,58.6607241833438,2,0,-12.2740959927222,34.6778040072778,0,25.3221959927222,53.0244214992228
49,13,55.2515761168646,2,15,-12.2740959927222,32.9993430636771,17.5507171899677,29.3687669608133,48.1507144315237
49,14,48.6314072777809,2,30,-12.2740959927222,28.2482569851037,33.6848022385823,39.0692485547215,37.7566848193815
49,15,39.1849578156857,2,45,-12.2740959927222,21.088700240675,47.7775827718815,51.3098771021287,24.4948349302273
49,16,27.4612210368691,2,60,-12.2740959927222,12.2350516996479,59.9853154966795,64.661801819959,11.7523180434169
49,17,14.1415379088668,2,75,-12.2740959927222,2.27530011736971,70.8374635386397,78.5579184964617,2.80535951066121
49,18,7.23662999105032e-15,2,90,-12.2740959927222,-8.34397172321617,80.9661596594854,92.7510202550802,0
49,19,0,2,105,-12.2740959927222,-19.2646594175687,88.9512111763643,106.086616387696,0
49,20,0,2,120,-12.2740959927222,-30.1426002258064,78.1116605856512,110.230861110871,0
49,21,0,2,135,-12.2740959927222,-40.544915485077,65.4032864039086,113.879171567652,0
49,22,0,2,150,-12.2740959927222,-49.7758597068562,49.1618666789822,116.749186590267,0
49,23,0,2,165,-12.2740959927222,-56.6013217128335,27.3508465429946,118.590599270131,0
50,0,0,2,-180,-11.9283336333318,-58.8802336333319,-1.32833117655194e-14,118.880233633332,0
50,1,0,2,-165,-11.9283336333318,-56.2764260595922,-27.1368565160742,118.246112052171,0
50,2,0,2,-150,-11.9283336333318,-49.4903750032301,-48.8606907655023,116.408049097397,0
50,3,0,2,-135,-11.9283336333318,-40.290992310904,-65.095037707597,113.542289255189,0
50,4,0,2,-120,-11.9283336333318,-29.9066464386546,-77.8197488245464,109.89782629143,0
50,5,0,2,-105,-11.9283336333318,-19.0348774640204,-88.6777128829128,105.756014813036,0
50,6,13.2639533154313,2,-90,-11.9283336333318,-8.11079516590489,-81.2241191151774,92.6746069620837,0
50,7,25.7570538766783,2,-75,-11.9283336333318,2.52000092543507,-71.0819585992575,78.4613798450622,5.15214243556263
50,8,36.7532480896943,2,-60,-11.9283336333318,12.4984249944679,-60.2146598389248,64.5382214126685,15.8005483069848
50,9,45.6134771163584,2,-45,-11.9283336333318,21.3764673076116,-47.9832237060127,51.1479345415542,28.6138700449771
50,10,51.822816651263,2,-30,-11.9283336333318,28.5627750701974,-33.8480938604386,38.8506000983001,40.3587951218597
50,11,55.0204024506703,2,-15,-11.9283336333318,33.3361632300271,-17.6440507957466,29.072694178486,48.0880463108706
50,12,55.0204024506703,2,0,-11.9283336333318,35.0235663666681,0,24.9764336333319,49.874979022652
50,13,51.822816651263,2,15,-11.9283336333318,33.3361632300271,17.6440507957466,29.072694178486,45.2933438522191
50,14,45.6134771163584,2,30,-11.9283336333318,28.5627750701974,33.8480938604386,38.8506000983001,35.5230590827
50,15,36.7532480896943,2,45,-11.9283336333318,21.3764673076116,47.9832237060127,51.1479345415542,23.0557442899296
50,16,25.7570538766783,2,60,-11.9283336333318,12.4984249944679,60.2146598389248,64.5382214126685,11.0731865937634
50,17,13.2639533154313,2,75,-11.9283336333318,2.52000092543507,71.0819585992575,78.4613798450622,2.65316744170154
50,18,6.78754481873979e-15,2,90,-11.9283336333318,-8.11079516590489,81.2241191151774,92.6746069620837,0
50,19,0,2,105,-11.9283336333318,-19.0348774640204,88.6777128829128,105.756014813036,0
50,20,0,2,120,-11.9283336333318,-29.9066464386546,77.8197488245464,109.89782629143,0
50,21,0,2,135,-11.9283336333318,-40.290992310904,65.095037707597,113.542289255189,0
50,22,0,2,150,-11.9283336333318,-49.4903750032301,48.8606907655023,116.408049097397,0
50,23,0,2,165,-11.9283336333318,-56.2764260595922,27.1368565160742,118.246112052171,0
51,0,0,2,-180,-11.5790366512515,-58.5309366512515,-1.31674496763563e-14,118.530936651251,0
51,1,0,2,-165,-11.5790366512515,-55.9478407222707,-26.9243411693481,117.898094894547,0
51,2,0,2,-150,-11.5790366512515,-49.2011872556815,-48.5599868310325,116.06339638753,0
51,3,0,2,-135,-11.5790366512515,-40.0336490378302,-64.7859846723377,113.201916415007,0
51,4,0,2,-120,-11.5790366512515,-29.6676310198376,-77.5262556357839,109.561331661837,0
51,5,0,2,-105,-11.5790366512515,-18.8023389714415,-88.4021867638951,105.421982415051,0
51,6,12.4125769447468,2,-90,-11.5790366512515,-7.87507040867669,-81.4844118821924,92.5973183955571,0
51,7,24.1037800353463,2,-75,-11.5790366512515,2.76715666839216,-71.3290464240015,78.3642532752462,4.86146818468056
51,8,34.3941590439671,2,-60,-11.5790366512515,12.7642933082617,-60.4468236127228,64.4142585533571,14.8535064624881
51,9,42.6856745466339,2,-45,-11.5790366512515,21.6669207421745,-48.1917891403912,50.9856718222613,26.8712602584932
51,10,48.4964538007643,2,-30,-11.5790366512515,28.8803087419016,-34.0140484303223,38.6313025510724,37.8844360193384
51,11,51.4887954374314,2,-15,-11.5790366512515,33.6763551713988,-17.7390742691006,28.7746209652348,45.1309582436391
51,12,51.4887954374314,2,0,-11.5790366512515,35.3728633487485,0,24.6271366512515,46.805315214035
51,13,48.4964538007643,2,15,-11.5790366512515,33.6763551713988,17.7390742691006,28.7746209652348,42.5081109948773
51,14,42.6856745466339,2,30,-11.5790366512515,28.8803087419016,34.0140484303223,38.6313025510724,33.3451743285768
51,15,34.3941590439671,2,45,-11.5790366512515,21.6669207421745,48.1917891403912,50.9856718222613,21.6516292376439
51,16,24.1037800353463,2,60,-11.5790366512515,12.7642933082617,60.4468236127228,64.4142585533571,10.4094899389089
51,17,12.4125769447468,2,75,-11.5790366512515,2.76715666839216,71.3290464240015,78.3642532752462,2.50348069133958
51,18,6.35187114466904e-15,2,90,-11.5790366512515,-7.87507040867669,81.4844118821924,92.5973183955571,0
51,19,0,2,105,-11.5790366512515,-18.8023389714415,88.4021867638951,105.421982415051,0
51,20,0,2,120,-11.5790366512515,-29.6676310198376,77.5262556357839,109.561331661837,0
51,21,0,2,135,-11.5790366512515,-40.0336490378302,64.7859846723377,113.201916415007,0
51,22,0,2,150,-11.5790366512515,-49.2011872556815,48.5599868310325,116.06339638753,0
51,23,0,2,165,-11.5790366512515,-55.9478407222707,26.9243411693481,117.898094894547,0
52,0,0,2,-180,-11.2263085507152,-58.1782085507153,-1.3052768358063e-14,118.178208550715,0
52,1,0,2,-165,-11.2263085507152,-55.6156629019962,-26.7133691530251,117.546650849071,0
52,2,0,2,-150,-11.2263085507152,-48.9083759545476,-48.2598816169635,115.715330344259,0
52,3,0,2,-135,-11.2263085507152,-39.7729510583266,-64.4762573328426,112.858153513796,0
52,4,0,2,-120,-11.2263085507152,-29.4256147720232,-77.2312934605154,109.221476535818,0
52,5,0,2,-105,-11.2263085507152,-18.567107197498,-88.1247264569829,105.084617964408,0
52,6,11.5876610780062,2,-90,-11.2263085507152,-7.63686748368206,-81.7469609583983,92.5191774177837,0
52,7,22.5018894135929,2,-75,-11.2263085507152,3.01668802481998,-71.5786659727417,78.2665833673989,4.5759476253558
52,8,32.1083897275017,2,-60,-11.2263085507152,13.03256707199,-60.6817636037467,64.2899833367549,13.9291527079484
52,9,39.8488671396961,2,-45,-11.2263085507152,21.9599618423702,-48.4032571906243,50.8231913634673,25.1731502170572
52,10,45.2734732384699,2,-30,-11.2263085507152,29.200753954588,-34.1826656562228,38.4114969397543,35.4748812048557
52,11,48.0669496350032,2,-15,-11.2263085507152,34.0198144057028,-17.8357971492505,28.4746995830371,42.2521815598636
52,12,48.0669496350032,2,0,-11.2263085507152,35.7255914492848,0,24.2744085507152,43.8172059690886
52,13,45.2734732384699,2,15,-11.2263085507152,34.0198144057028,17.8357971492505,28.4746995830371,39.7966383480354
52,14,39.8488671396961,2,30,-11.2263085507152,29.200753954588,34.1826656562228,38.4114969397543,31.2243291006797
52,15,32.1083897275017,2,45,-11.2263085507152,21.9599618423702,48.4032571906243,50.8231913634673,20.2833700392212
52,16,22.5018894135929,2,60,-11.2263085507152,13.03256707199,60.6817636037467,64.2899833367549,9.76169333060138
52,17,11.5876610780062,2,75,-11.2263085507152,3.01668802481998,71.5786659727417,78.2665833673989,2.35644790616113
52,18,5.92973806835028e-15,2,90,-11.2263085507152,-7.63686748368206,81.7469609583983,92.5191774177837,0
52,19,0,2,105,-11.2263085507152,-18.567107197498,88.1247264569829,105.084617964408,0
52,20,0,2,120,-11.2263085507152,-29.4256147720232,77.2312934605154,109.221476535818,0
52,21,0,2,135,-11.2263085507152,-39.7729510583266,64.4762573328426,112.858153513796,0
52,22,0,2,150,-11.2263085507152,-48.9083759545476,48.2598816169635,115.715330344259,0
52,23,0,2,165,-11.2263085507152,-55.6156629019962,26.7133691530251,117.546650849071,0
53,0,0,2,-180,-10.8702538526719,-57.8221538526719,-1.29392903041227e-14,117.822153852672,0
53,1,0,2,-165,-10.8702538526719,-55.2799913091518,-26.5040041155616,117.191883994836,0
53,2,0,2,-150,-10.8702538526719,-48.6120227013816,-47.9604969091686,115.363953902832,0
53,3,0,2,-135,-10.8702538526719,-39.5089658307125,-64.1659829248383,112.511102092749,0
53,4,0,2,-120,-10.8702538526719,-29.1806602218855,-76.9349734246729,108.878361311629,0
53,5,0,2,-105,-10.8702538526719,-18.3292467765341,-87.8454250942688,104.744021311786,0
53,6,10.7894501555839,2,-90,-10.8702538526719,-7.39625753568621,-82.011689379357,92.4402073650825,0
53,7,20.951856686181,2,-75,-10.8702538526719,3.26851471893631,-71.8307559499492,78.1684148338018,4.29587726553504
53,8,29.8966174630775,2,-60,-10.8702538526719,13.3031558071523,-60.9194361986943,64.1654658063699,13.0281588398838
53,9,37.1038955028028,2,-45,-10.8702538526719,22.2554909427917,-48.6176056560444,50.660595712569,23.520638721152
53,10,42.1548300030779,2,-30,-10.8702538526719,29.524005618447,-34.3539452820246,38.191325561559,33.1316101255849
53,11,44.7558790101467,2,-15,-10.8702538526719,34.3664354018507,-17.9342292841542,28.1730854491932,39.4534412096753
53,12,44.7558790101467,2,0,-10.8702538526719,36.0816461473281,0,23.9183538526719,40.9124288387289
53,13,42.1548300030779,2,15,-10.8702538526719,34.3664354018507,17.9342292841542,28.1730854491932,37.1605506139927
53,14,37.1038955028028,2,30,-10.8702538526719,29.524005618447,34.3539452820246,38.191325561559,29.1618255808302
53,15,29.8966174630775,2,45,-10.8702538526719,22.2554909427917,48.6176056560444,50.660595712569,18.9518520577014
53,16,20.951856686181,2,60,-10.8702538526719,13.3031558071523,60.9194361986943,64.1654658063699,9.13026757074303
53,17,10.789450155584,2,75,-10.8702538526719,3.26851471893631,71.8307559499492,78.1684148338018,2.21222177705938
53,18,5.52127067692441e-15,2,90,-10.8702538526719,-7.39625753568621,82.011689379357,92.4402073650825,0
53,19,0,2,105,-10.8702538526719,-18.3292467765341,87.8454250942688,104.744021311786,0
53,20,0,2,120,-10.8702538526719,-29.1806602218855,76.9349734246729,108.878361311629,0
53,21,0,2,135,-10.8702538526719,-39.5089658307125,64.1659829248383,112.511102092749,0
53,22,0,2,150,-10.8702538526719,-48.6120227013816,47.9604969091686,115.363953902832,0
53,23,0,2,165,-10.8702538526719,-55.2799913091518,26.5040041155616,117.191883994836,0
54,0,0,2,-180,-10.5109780638126,-57.4628780638126,-1.28270353159748e-14,117.462878063813,0
54,1,0,2,-165,-10.5109780638126,-54.9409261126514,-26.2963048879829,116.833899407194,0
54,2,0,2,-150,-10.5109780638126,-48.3122111594454,-47.661949580269,115.009371019095,0
54,3,0,2,-135,-10.5109780638126,-39.2417628507242,-63.855285840713,112.160864736615,0
54,4,0,2,-120,-10.5109780638126,-28.9328316021448,-76.6374052889861,108.532087441328,0
54,5,0,2,-105,-10.5109780638126,-18.0888237014513,-87.5643752664997,104.400293357281,0
54,6,10.0181807046031,2,-90,-10.5109780638126,-7.15331279854214,-82.2785202380065,92.3604320405049,0
54,7,19.45414116126,2,-75,-10.5109780638126,3.52255555105952,-72.0852548083523,78.0697924855251,4.02156097121738
54,8,27.7594976465503,2,-60,-10.5109780638126,13.5759681618334,-61.1597973729163,64.0407758922213,12.151203431073
54,9,34.4515730302916,2,-45,-10.5109780638126,22.5534074522113,-48.8348119954533,50.497987450974,21.914829013275
54,10,39.141448215885,2,-30,-10.5109780638126,29.8499576340154,-34.5278870660441,37.9709318895145,30.8561038163233
54,11,41.5565647045466,2,-15,-10.5109780638126,34.716111611085,-18.0343808256179,27.8699371914218,36.7364615201517
54,12,41.5565647045466,2,0,-10.5109780638126,36.4409219361874,0,23.5590780638126,38.092759963385
54,13,39.141448215885,2,15,-10.5109780638126,34.716111611085,18.0343808256179,27.8699371914218,34.6014719082049
54,14,34.4515730302916,2,30,-10.5109780638126,29.8499576340154,34.5278870660441,37.9709318895145,27.158967348247
54,15,27.7594976465503,2,45,-10.5109780638126,22.5534074522113,48.8348119954533,50.497987450974,17.6579642352955
54,16,19.45414116126,2,60,-10.5109780638126,13.5759681618334,61.1597973729163,64.0407758922213,8.51568821010917
54,17,10.0181807046032,2,75,-10.5109780638126,3.52255555105952,72.0852548083523,78.0697924855251,2.070958784059
54,18,5.12659000809496e-15,2,90,-10.5109780638126,-7.15331279854214,82.2785202380065,92.3604320405049,0
54,19,0,2,105,-10.5109780638126,-18.0888237014513,87.5643752664997,104.400293357281,0
54,20,0,2,120,-10.5109780638126,-28.9328316021448,76.6374052889861,108.532087441328,0
54,21,0,2,135,-10.5109780638126,-39.2417628507242,63.855285840713,112.160864736615,0
54,22,0,2,150,-10.5109780638126,-48.3122111594454,47.661949580269,115.009371019095,0
54,23,0,2,165,-10.5109780638126,-54.9409261126514,26.2963048879829,116.833899407194,0
55,0,0,2,-180,-10.1485876453076,-57.1004876453076,-1.27160206522563e-14,117.100487645308,0
55,1,0,2,-165,-10.1485876453076,-54.5985688888784,-26.0903256701409,116.472803126428,0
55,2,0,2,-150,-10.1485876453076,-48.0090270020994,-47.3643516424843,114.651686638063,0
55,3,0,2,-135,-10.1485876453076,-38.9714136203025,-63.5442875931,111.807545042322,0
55,4,0,2,-120,-10.1485876453076,-28.6821948312886,-76.3386974035211,108.182757399551,0
55,5,0,2,-105,-10.1485876453076,-17.8459053038788,-87.2816689900249,104.053536019321,0
55,6,9.27408126884749,2,-90,-10.1485876453076,-6.90810657040073,-82.547376702498,92.2798757057951,0
55,7,18.0091866442634,2,-75,-10.1485876453076,3.7787284290887,-72.3421007511048,77.9707611988825,3.75330945514565
55,8,25.6976635526446,2,-60,-10.1485876453076,13.8509119476823,-61.402802676508,63.9159833478797,11.2989706649205
55,9,31.8926856625526,2,-45,-10.1485876453076,22.8536098920521,-49.0548533009469,50.335469097676,20.3568268665975
55,10,36.2342208069487,2,-30,-10.1485876453076,30.178502927386,-34.7044907575179,37.7504604719996,28.6498423228437
55,11,38.4699547440786,2,-15,-10.1485876453076,35.0687354987037,-18.1362622232974,27.5654167047897,34.1029631893007
55,12,38.4699547440786,2,0,-10.1485876453076,36.8033123546924,0,23.1966876453076,35.3599709747609
55,13,36.2342208069487,2,15,-10.1485876453076,35.0687354987037,18.1362622232974,27.5654167047897,32.1210229279661
55,14,31.8926856625527,2,30,-10.1485876453076,30.178502927386,34.7044907575179,37.7504604719996,25.2170571116276
55,15,25.6976635526447,2,45,-10.1485876453076,22.8536098920521,49.0548533009469,50.335469097676,16.4025975533159
55,16,18.0091866442634,2,60,-10.1485876453076,13.8509119476823,61.402802676508,63.9159833478797,7.91843473145899
55,17,9.27408126884751,2,75,-10.1485876453076,3.7787284290887,72.3421007511048,77.9707611988825,1.93281893301063
55,18,4.74581301426201e-15,2,90,-10.1485876453076,-6.90810657040073,82.547376702498,92.2798757057951,0
55,19,0,2,105,-10.1485876453076,-17.8459053038788,87.2816689900249,104.053536019321,0
55,20,0,2,120,-10.1485876453076,-28.6821948312886,76.3386974035211,108.182757399551,0
55,21,0,2,135,-10.1485876453076,-38.9714136203025,63.5442875931,111.807545042322,0
55,22,0,2,150,-10.1485876453076,-48.0090270020994,47.3643516424843,114.651686638063,0
55,23,0,2,165,-10.1485876453076,-54.5985688888784,26.0903256701409,116.472803126428,0
56,0,0,2,-180,-9.78318998125883,-56.7350899812588,-1.26062611742496e-14,116.735089981259,0
56,1,0,2,-165,-9.78318998125883,-54.2530225703827,-25.8861162179824,116.108702126108,0
56,2,0,2,-150,-9.78318998125883,-47.7025578592844,-47.0678103102917,114.29100666213,0
56,3,0,2,-135,-9.78318998125883,-38.6979916137276,-63.2331067861857,111.451247587158,0
56,4,0,2,-120,-9.78318998125883,-28.4288174910366,-76.0389566666983,107.830474651819,0
56,5,0,2,-105,-9.78318998125883,-17.6005602326675,-86.9973976764397,103.703852203075,0
56,6,8.55737234103877,2,-90,-9.78318998125883,-6.66071318768032,-82.8181820322052,92.198563072623,0
56,7,16.6174213063992,2,-75,-9.78318998125883,4.03695040098509,-72.6012317324866,77.8713658814876,3.49143975075479
56,8,23.7117261473006,2,-60,-9.78318998125883,14.1278941778134,-61.648407218879,63.7911576868822,10.4721491502977
56,9,29.4279916531385,2,-45,-9.78318998125883,23.1559959357411,-49.2777062698029,50.1731430106399,18.8477386510092
56,10,33.4340092504933,2,-30,-9.78318998125883,30.5095334861038,-34.8837560709766,37.5300568262639,26.5143021009582
56,11,35.4969637578884,2,-15,-9.78318998125883,35.4241985761764,-18.2398842175265,27.2596892102669,31.5546602551987
56,12,35.4969637578884,2,0,-9.78318998125883,37.1687100187412,0,22.8312899812588,32.7158258730713
56,13,33.4340092504933,2,15,-9.78318998125883,35.4241985761764,18.2398842175265,27.2596892102669,29.7208180976898
56,14,29.4279916531385,2,30,-9.78318998125883,30.5095334861038,34.8837560709766,37.5300568262639,23.3373944198534
56,15,23.7117261473006,2,45,-9.78318998125883,23.1559959357411,49.2777062698029,50.1731430106399,15.1866434738831
56,16,16.6174213063992,2,60,-9.78318998125883,14.1278941778134,61.648407218879,63.7911576868822,7.33898971896477
56,17,8.55737234103879,2,75,-9.78318998125883,4.03695040098509,72.6012317324866,77.8713658814876,1.79796548469327
56,18,4.37905252786668e-15,2,90,-9.78318998125883,-6.66071318768032,82.8181820322052,92.198563072623,0
56,19,0,2,105,-9.78318998125883,-17.6005602326675,86.9973976764397,103.703852203075,0
56,20,0,2,120,-9.78318998125883,-28.4288174910366,76.0389566666983,107.830474651819,0
56,21,0,2,135,-9.78318998125883,-38.6979916137276,63.2331067861857,111.451247587158,0
56,22,0,2,150,-9.78318998125883,-47.7025578592844,47.0678103102917,114.29100666213,0
56,23,0,2,165,-9.78318998125883,-54.2530225703827,25.8861162179824,116.108702126108,0
57,0,0,2,-180,-9.41489334688008,-56.3667933468801,-1.2497769487255e-14,116.36679334688,0
57,1,0,2,-165,-9.41489334688008,-53.904391394425,-25.6837220309778,115.741704281156,0
57,2,0,2,-150,-9.41489334688008,-47.3928932622844,-46.7724280721204,113.927437918931,0
57,3,0,2,-135,-9.41489334688008,-38.4215722412339,-62.9218590945067,111.092077896556,0
57,4,0,2,-120,-9.41489334688008,-28.1727688016183,-75.7382884887385,107.475343622391,0
57,5,0,2,-105,-9.41489334688008,-17.3528584307473,-86.7116521049063,103.351345768403,0
57,6,7.86826629750015,2,-90,-9.41489334688008,-6.41120799782135,-83.0908595919233,92.1165192930916,0
57,7,15.2792575577739,2,-75,-9.41489334688008,4.2971376882349,-72.8625854571581,77.7716514379523,3.23627467246041
57,8,21.8022739066313,2,-60,-9.41489334688008,14.4068211056188,-61.8965656518166,63.666368118602,9.67143071967024
57,9,27.0582213440765,2,-45,-9.41489334688008,23.460462448942,-49.5033471744184,50.0111112860726,17.388669381376
57,10,30.7416433096367,2,-30,-9.41489334688008,30.8429403957546,-35.0656826584333,37.3098673257024,24.450953397954
57,11,32.6384727073678,2,-15,-9.41489334688008,35.782391433648,-18.3452578309078,26.9529233146499,29.0932570481325
57,12,32.6384727073678,2,0,-9.41489334688008,37.5370066531199,0,22.4629933468801,30.1620778878691
57,13,30.7416433096367,2,15,-9.41489334688008,35.782391433648,18.3452578309078,26.9529233146499,27.4024626981817
57,14,27.0582213440765,2,30,-9.41489334688008,30.8429403957546,35.0656826584333,37.3098673257024,21.5212733571775
57,15,21.8022739066313,2,45,-9.41489334688008,23.460462448942,49.5033471744184,50.0111112860726,14.0109923673016
57,16,15.2792575577739,2,60,-9.41489334688008,14.4068211056188,61.8965656518166,63.666368118602,6.77783801592651
57,17,7.86826629750016,2,75,-9.41489334688008,4.2971376882349,72.8625854571581,77.7716514379523,1.66656467688235
57,18,4.02641722795641e-15,2,90,-9.41489334688008,-6.41120799782135,83.0908595919233,92.1165192930916,0
57,19,0,2,105,-9.41489334688008,-17.3528584307473,86.7116521049063,103.351345768403,0
57,20,0,2,120,-9.41489334688008,-28.1727688016183,75.7382884887385,107.475343622391,0
57,21,0,2,135,-9.41489334688008,-38.4215722412339,62.9218590945067,111.092077896556,0
57,22,0,2,150,-9.41489334688008,-47.3928932622844,46.7724280721204,113.927437918931,0
57,23,0,2,165,-9.41489334688008,-53.904391394425,25.6837220309778,115.741704281156,0
58,0,0,2,-180,-9.04380687641257,-55.9957068764126,-1.23905560776533e-14,115.995706876413,0
58,1,0,2,-165,-9.04380687641257,-53.5527808514462,-25.4831845389372,115.371918335635,0
58,2,0,2,-150,-9.04380687641257,-47.0801245869536,-46.4783027703124,113.561088128868,0
58,3,0,2,-135,-9.04380687641257,-38.1422328102383,-62.6106572489838,110.730142411477,0
58,4,0,2,-120,-9.04380687641257,-27.9141195949332,-75.4367967594704,107.117469661671,0
58,5,0,2,-105,-9.04380687641257,-17.1028711103852,-86.424522397125,102.996121497343,0
58,6,7.20696733522445,2,-90,-9.04380687641257,-6.15966733085308,-83.3653328642832,92.0337699495304,0
58,7,13.995091925186,2,-75,-9.04380687641257,4.5592057202731,-73.1260993779983,77.6716627352683,2.98814226340776
58,8,19.9698726425451,2,-60,-9.04380687641257,14.6875982644778,-62.1472321510677,63.5416834836505,8.89750921336659
58,9,24.7840769494531,2,-45,-9.04380687641257,23.7669055306681,-49.7317518302843,49.8494756556662,15.9807207529
58,10,28.1579207905131,2,-30,-9.04380687641257,31.1786138772519,-35.2502700793193,37.0900390806642,22.4612576231245
58,11,29.8953286251061,2,-15,-9.04380687641257,36.1432037728285,-18.4523943585964,26.6452910715295,26.7204451336676
58,12,29.8953286251061,2,0,-9.04380687641257,37.9080931235874,0,22.0919068764126,27.7004663306522
58,13,28.1579207905131,2,15,-9.04380687641257,36.1432037728285,18.4523943585964,26.6452910715295,25.1675499873651
58,14,24.7840769494531,2,30,-9.04380687641257,31.1786138772519,35.2502700793193,37.0900390806642,19.7699802288159
58,15,19.9698726425451,2,45,-9.04380687641257,23.7669055306681,49.7317518302843,49.8494756556662,12.876531929043
58,16,13.995091925186,2,60,-9.04380687641257,14.6875982644778,62.1472321510677,63.5416834836505,6.23546587277509
58,17,7.20696733522446,2,75,-9.04380687641257,4.5592057202731,73.1260993779983,77.6716627352683,1.53878543996039
58,18,3.68801160798107e-15,2,90,-9.04380687641257,-6.15966733085308,83.3653328642832,92.0337699495304,0
58,19,0,2,105,-9.04380687641257,-17.1028711103852,86.424522397125,102.996121497343,0
58,20,0,2,120,-9.04380687641257,-27.9141195949332,75.4367967594704,107.117469661671,0
58,21,0,2,135,-9.04380687641257,-38.1422328102383,62.6106572489838,110.730142411477,0
58,22,0,2,150,-9.04380687641257,-47.0801245869536,46.4783027703124,113.561088128868,0
58,23,0,2,165,-9.04380687641257,-53.5527808514462,25.4831845389372,115.371918335635,0
59,0,0,2,-180,-8.67004053078629,-55.6219405307863,-1.2284629445481e-14,115.621940530786,0
59,1,0,2,-165,-8.67004053078629,-53.1982976335362,-25.2845412875157,114.99945387025,0
59,2,0,2,-150,-8.67004053078629,-46.764344995585,-46.1855276885941,113.192065872316,0
59,3,0,2,-135,-8.67004053078629,-37.8600524843181,-62.299611029926,110.365548455424,0
59,4,0,2,-120,-8.67004053078629,-27.6529422856711,-75.1345838204236,106.756959013206,0
59,5,0,2,-105,-8.67004053078629,-16.8506707268883,-86.1360979949213,102.638285061157,0
59,6,6.57367141136619,2,-90,-8.67004053078629,-5.90616846980224,-83.641525460411,91.950341043583,0
59,7,12.7653049346271,2,-75,-8.67004053078629,4.8230691698447,-73.3917106925549,77.5714445679189,2.74737523183508
59,8,18.215065335083,2,-60,-8.67004053078629,14.9701305083489,-62.4003603964618,63.4171721888981,8.1510792528893
59,9,22.6062323473325,2,-45,-8.67004053078629,24.0752205552722,-49.9628955619901,49.6883373819133,14.6249891685168
59,10,25.6836073058662,2,-30,-8.67004053078629,31.5164433248291,-35.4375177680977,36.8707198125843,20.5466647141677
59,11,27.268344363897,2,-15,-8.67004053078629,36.5065244402644,-18.5613053572057,26.3369680429099,24.4379002546074
59,12,27.268344363897,2,0,-8.67004053078629,38.2818594692137,0,21.7181405307863,25.3327134474799
59,13,25.6836073058662,2,15,-8.67004053078629,36.5065244402644,18.5613053572057,26.3369680429099,23.0176583199628
59,14,22.6062323473325,2,30,-8.67004053078629,31.5164433248291,35.4375177680977,36.8707198125843,18.0847912429
59,15,18.2150653350831,2,45,-8.67004053078629,24.0752205552722,49.9628955619901,49.6883373819133,11.7841455903133
59,16,12.7653049346271,2,60,-8.67004053078629,14.9701305083489,62.4003603964618,63.4171721888981,5.71236008739632
59,17,6.5736714113662,2,75,-8.67004053078629,4.8230691698447,73.3917106925549,77.5714445679189,1.41479910666446
59,18,3.36393594482926e-15,2,90,-8.67004053078629,-5.90616846980224,83.641525460411,91.950341043583,0
59,19,0,2,105,-8.67004053078629,-16.8506707268883,86.1360979949213,102.638285061157,0
