"Day","Hour","Irradiance","Month","omega","delta","alpha_s","gamma_s","theta_i","IncidentFlux"
42,4,0,2,-120,-14.5869962509383,-31.7120685258029,-80.1303442614923,112.477390890514,0
42,5,0,2,-105,-14.5869962509383,-20.7902521456989,-89.1807719808678,107.500284274355,0
42,6,20.9956577008572,2,-90,-14.5869962509383,-9.89022879391784,-79.2239990879131,93.2477660555185,0
42,7,40.7711240922511,2,-75,-14.5869962509383,0.654659683200118,-69.2041732673545,79.1987461747149,7.64062323420263
42,8,58.1771209484095,2,-60,-14.5869962509383,10.4937725788437,-58.4699841446823,65.4915510811447,24.1334651232109
42,9,72.2020750002769,2,-45,-14.5869962509383,19.1907749420212,-46.4338816168554,52.4017211005299,44.0520284928785
42,10,82.0309068969924,2,-30,-14.5869962509383,26.1800837143946,-32.6291006721409,40.5379463916729,62.3414939430802
42,11,87.0924006550693,2,-15,-14.5869962509383,30.7905646717423,-16.9523108117294,31.3309540739317,74.3924156538613
42,12,87.0924006550693,2,0,-14.5869962509383,32.4130037490617,0,27.5869962509383,77.1907528623274
42,13,82.0309068969925,2,15,-14.5869962509383,30.7905646717423,16.9523108117294,31.3309540739317,70.0689988614875
42,14,72.2020750002769,2,30,-14.5869962509383,26.1800837143946,32.6291006721409,40.5379463916729,54.8718207755498
42,15,58.1771209484096,2,45,-14.5869962509383,19.1907749420212,46.4338816168554,52.4017211005299,35.4951043947581
42,16,40.7711240922511,2,60,-14.5869962509383,10.4937725788437,58.4699841446823,65.4915510811447,16.9129803138074
42,17,20.9956577008572,2,75,-14.5869962509383,0.654659683200118,69.2041732673545,79.1987461747149,3.93464525735321
42,18,1.07440794048704e-14,2,90,-14.5869962509383,-9.89022879391784,79.2239990879131,93.2477660555185,0
42,19,0,2,105,-14.5869962509383,-20.7902521456989,89.1807719808678,107.500284274355,0
42,20,0,2,120,-14.5869962509383,-31.7120685258029,80.1303442614923,112.477390890514,0
42,21,0,2,135,-14.5869962509383,-42.2399366114309,67.5673749085481,116.162543298644,0
42,22,0,2,150,-14.5869962509383,-51.6944313649322,51.319112157347,119.070458969661,0
42,23,0,2,165,-14.5869962509383,-58.8065640066066,28.9215337255147,120.940749153376,0
43,0,0,2,-180,-14.2687826041997,-61.2687826041997,-1.41465073184482e-14,121.2687826042,0
43,1,0,2,-165,-14.2687826041997,-58.5101704785349,-28.698889292632,120.623772288211,0
43,2,0,2,-150,-14.2687826041997,-51.4371037844563,-51.0179658985516,118.756714201155,0
43,3,0,2,-135,-14.2687826041997,-42.0118387159392,-67.2682108797562,115.852863218635,0
43,4,0,2,-120,-14.2687826041997,-31.4993307654386,-79.8524811914373,112.171329769227,0
43,5,0,2,-105,-14.2687826041997,-20.5816340736661,-89.4376191595153,107.448567660612,0
43,6,19.9423217764323,2,-90,-14.2687826041997,-9.67695038162305,-79.4636459984498,93.17833206574,0
43,7,38.7256682986087,2,-75,-14.2687826041997,0.879864511325877,-69.4290106311824,79.1078016320688,7.31766941836494
43,8,55.2584197413468,2,-60,-14.2687826041997,10.7371069582347,-58.6786116567319,65.3728533473019,23.0268211993053
43,9,68.5797526849012,2,-45,-14.2687826041997,19.4569496912483,-46.6186800833073,52.2451120034289,41.9903355499481
43,10,77.9154796796673,2,-30,-14.2687826041997,26.4706084304273,-32.7739513533814,40.3278969348839,59.3991247421323
43,11,82.7230422066965,2,-15,-14.2687826041997,31.1009313549641,-17.0341987440843,31.0530145339484,70.8680344922474
43,12,82.7230422066965,2,0,-14.2687826041997,32.7312173958003,0,27.2687826041997,73.5297818837664
43,13,77.9154796796673,2,15,-14.2687826041997,31.1009313549641,17.0341987440843,31.0530145339484,66.7494419223822
43,14,68.5797526849012,2,30,-14.2687826041997,26.4706084304273,32.7739513533814,40.3278969348839,52.2820022576086
43,15,55.2584197413468,2,45,-14.2687826041997,19.4569496912483,46.6186800833073,52.2451120034289,33.8338867677176
43,16,38.7256682986087,2,60,-14.2687826041997,10.7371069582347,58.6786116567319,65.3728533473019,16.1374328818969
43,17,19.9423217764324,2,75,-14.2687826041997,0.879864511325877,69.4290106311824,79.1078016320688,3.76833569583189
43,18,1.02050572426087e-14,2,90,-14.2687826041997,-9.67695038162305,79.4636459984498,93.17833206574,0
43,19,0,2,105,-14.2687826041997,-20.5816340736661,89.4376191595153,107.448567660612,0
43,20,0,2,120,-14.2687826041997,-31.4993307654386,79.8524811914373,112.171329769227,0
43,21,0,2,135,-14.2687826041997,-42.0118387159392,67.2682108797562,115.852863218635,0
43,22,0,2,150,-14.2687826041997,-51.4371037844563,51.0179658985516,118.756714201155,0
43,23,0,2,165,-14.2687826041997,-58.5101704785349,28.698889292632,120.623772288211,0
44,0,0,2,-180,-13.9463408092299,-60.9463408092299,-1.40227964531019e-14,120.94634080923,0
44,1,0,2,-165,-13.9463408092299,-58.2094522830677,-28.4770921576859,120.302575456816,0
44,2,0,2,-150,-13.9463408092299,-51.1755789912795,-50.7162646482044,118.43877315693,0
44,3,0,2,-135,-13.9463408092299,-41.7799234415886,-66.9672561469924,115.539022279334,0
44,4,0,2,-120,-13.9463408092299,-31.283156806862,-79.5722146660027,111.861147057489,0
44,5,0,2,-105,-13.9463408092299,-20.3698586287413,-89.6971630574033,107.39561240463,0
44,6,18.9132151300526,2,-90,-13.9463408092299,-9.46066892684105,-79.7061669192682,93.1078801762743,0
44,7,36.7272629434863,2,-75,-13.9463408092299,1.10804783139246,-69.656863159958,79.0159673629723,6.99784465793598
44,8,52.4068557328136,2,-60,-13.9463408092299,10.9835324775926,-58.8903542001841,65.2532905503685,21.9379071235591
44,9,65.0407525581196,2,-45,-13.9463408092299,19.7264695490506,-46.8065535577246,52.0874822086814,39.9647835420174
44,10,73.894717258264,2,-30,-13.9463408092299,26.7648435797158,-32.9214745479908,40.1162600881894,56.5101406236291
44,11,78.4541895877266,2,-15,-13.9463408092299,31.4153687713035,-17.1177224300241,30.7720977047649,67.4085578041925
44,12,78.4541895877266,2,0,-13.9463408092299,33.0536591907701,0,26.9463408092299,69.9365209129225
44,13,73.894717258264,2,15,-13.9463408092299,31.4153687713035,17.1177224300241,30.7720977047649,63.4910174447509
44,14,65.0407525581196,2,30,-13.9463408092299,26.7648435797158,32.9214745479908,40.1162600881894,49.7391722940107
44,15,52.4068557328137,2,45,-13.9463408092299,19.7264695490506,46.8065535577246,52.0874822086814,32.2017898487272
44,16,36.7272629434863,2,60,-13.9463408092299,10.9835324775926,58.8903542001841,65.2532905503685,15.3743107097389
44,17,18.9132151300526,2,75,-13.9463408092299,1.10804783139246,69.656863159958,79.0159673629723,3.60363748493557
44,18,9.67843389589956e-15,2,90,-13.9463408092299,-9.46066892684105,79.7061669192682,93.1078801762743,0
44,19,0,2,105,-13.9463408092299,-20.3698586287413,89.6971630574033,107.39561240463,0
44,20,0,2,120,-13.9463408092299,-31.283156806862,79.5722146660027,111.861147057489,0
44,21,0,2,135,-13.9463408092299,-41.7799234415886,66.9672561469924,115.539022279334,0
44,22,0,2,150,-13.9463408092299,-51.1755789912795,50.7162646482044,118.43877315693,0
44,23,0,2,165,-13.9463408092299,-58.2094522830677,28.4770921576859,120.302575456816,0
45,0,0,2,-180,-13.6197664124916,-60.6197664124917,-1.39000289078669e-14,120.619766412492,0
45,1,0,2,-165,-13.6197664124916,-57.9044946513825,-28.2562510746161,119.977253676558,0
45,2,0,2,-150,-13.6197664124916,-50.9099204155193,-50.4141703872215,118.116729511136,0
45,3,0,2,-135,-13.6197664124916,-41.5442410532177,-66.6646586303802,115.221112577564,0
45,4,0,2,-120,-13.6197664124916,-31.0635949781179,-79.2896646697831,111.546933632536,0
45,5,0,2,-105,-13.6197664124916,-20.1549789887007,-89.9593076576021,107.341414764208,0
45,6,17.9086427082271,2,-90,-13.6197664124916,-9.24144606305086,-79.9514852423385,93.0364297171552,0
45,7,34.7765001975198,2,-75,-13.6197664124916,1.33913780590122,-69.8876717923594,78.9232860837752,6.6813702359717
45,8,49.6232739027674,2,-60,-13.6197664124916,11.23296687988,-59.1051711141582,65.1329314343451,20.8673017206365
45,9,61.5861233020478,2,-45,-13.6197664124916,19.9992435326093,-46.9974818558156,51.9289308073736,37.9763711971707
45,10,69.9698110714631,2,-30,-13.6197664124916,27.06269332286,-33.071669325503,39.9031658802309,53.6759206887077
45,11,74.2871077513199,2,-15,-13.6197664124916,31.7337806174771,-17.2028892607927,30.4883353230624,64.0156129116331
45,12,74.2871077513199,2,0,-13.6197664124916,33.3802335875084,0,26.6197664124916,66.4126529113547
45,13,69.9698110714631,2,15,-13.6197664124916,31.7337806174771,17.2028892607927,30.4883353230624,60.2952581764943
45,14,61.5861233020478,2,30,-13.6197664124916,27.06269332286,33.071669325503,39.9031658802309,47.2445447438674
45,15,49.6232739027675,2,45,-13.6197664124916,19.9992435326093,46.9974818558156,51.9289308073736,30.5996183670764
45,16,34.7765001975198,2,60,-13.6197664124916,11.23296687988,59.1051711141582,65.1329314343451,14.6240194436053
45,17,17.9086427082272,2,75,-13.6197664124916,1.33913780590122,69.8876717923594,78.9232860837752,3.44066457745321
45,18,9.16436541460617e-15,2,90,-13.6197664124916,-9.24144606305086,79.9514852423385,93.0364297171552,0
45,19,0,2,105,-13.6197664124916,-20.1549789887007,89.9593076576021,107.341414764208,0
45,20,0,2,120,-13.6197664124916,-31.0635949781179,79.2896646697831,111.546933632536,0
45,21,0,2,135,-13.6197664124916,-41.5442410532177,66.6646586303802,115.221112577564,0
45,22,0,2,150,-13.6197664124916,-50.9099204155193,50.4141703872215,118.116729511136,0
45,23,0,2,165,-13.6197664124916,-57.9044946513825,28.2562510746161,119.977253676558,0
46,0,0,2,-180,-13.2891561850267,-60.2891561850267,-1.37782504859164e-14,120.289156185027,0
46,1,0,2,-165,-13.2891561850267,-57.5953846633663,-28.0364686238432,119.647903199586,0
46,2,0,2,-150,-13.2891561850267,-50.6401938740469,-50.1118401926156,117.790678195584,0
46,3,0,2,-135,-13.2891561850267,-41.3048439952023,-66.3605639964443,114.899227487904,0
46,4,0,2,-120,-13.2891561850267,-30.840695388428,-79.004950351005,111.22878165652,0
46,5,0,2,-105,-13.2891561850267,-19.937049784762,-89.7760428787663,107.065609865043,0
46,6,16.9289021874451,2,-90,-13.2891561850267,-9.01934466376341,-80.1995242062241,92.9640005212992,0
46,7,32.8739581138115,2,-75,-13.2891561850267,1.5730614599794,-70.1213771422633,78.8298008575391,6.36847819721508
46,8,46.9084990865791,2,-60,-13.2891561850267,11.4853267734578,-59.3230213806497,65.0118451010144,19.815598841911
46,9,58.2168885978913,2,-45,-13.2891561850267,20.2751794571386,-47.1914445942671,51.7695576090172,36.0261155417364
46,10,66.1419241536741,2,-30,-13.2891561850267,27.3640605529733,-33.2245348905305,39.6887461315481,50.8978645216805
46,11,70.2230314937575,2,-15,-13.2891561850267,32.0560693330314,-17.28970694609,30.2018619651747,60.6908486793118
46,12,70.2230314937575,2,0,-13.2891561850267,33.7108438149733,0,26.2891561850267,62.9598823137695
46,13,66.1419241536741,2,15,-13.2891561850267,32.0560693330314,17.28970694609,30.2018619651747,57.1637171563292
46,14,58.2168885978913,2,30,-13.2891561850267,27.3640605529733,33.2245348905305,39.6887461315481,44.7993514951989
46,15,46.9084990865791,2,45,-13.2891561850267,20.2751794571386,47.1914445942671,51.7695576090172,29.0281917959413
46,16,32.8739581138115,2,60,-13.2891561850267,11.4853267734578,59.3230213806497,65.0118451010144,13.8869752606399
46,17,16.9289021874451,2,75,-13.2891561850267,1.5730614599794,70.1213771422633,78.8298008575391,3.27953646805419
46,18,8.66300412831401e-15,2,90,-13.2891561850267,-9.01934466376341,80.1995242062241,92.9640005212992,0
46,19,0,2,105,-13.2891561850267,-19.937049784762,89.7760428787663,107.065609865043,0
46,20,0,2,120,-13.2891561850267,-30.840695388428,79.004950351005,111.22878165652,0
46,21,0,2,135,-13.2891561850267,-41.3048439952023,66.3605639964443,114.899227487904,0
46,22,0,2,150,-13.2891561850267,-50.6401938740469,50.1118401926156,117.790678195584,0
46,23,0,2,165,-13.2891561850267,-57.5953846633663,28.0364686238432,119.647903199586,0
47,0,0,2,-180,-12.9546080937807,-59.9546080937807,-1.36575031646488e-14,119.954608093781,0
47,1,0,2,-165,-12.9546080937807,-57.2822112025105,-27.8178413514934,119.314621484308,0
47,2,0,2,-150,-12.9546080937807,-50.3664675414135,-49.8094261843803,117.460715371695,0
47,3,0,2,-135,-12.9546080937807,-41.0617868858349,-66.0551155539555,114.573461635304,0
47,4,0,2,-120,-12.9546080937807,-30.6145099279269,-78.7181899398164,110.906784549683,0
47,5,0,2,-105,-12.9546080937807,-19.7161270961295,-89.508984157939,106.745967200581,0
47,6,15.9742838859672,2,-90,-12.9546080937807,-8.79442882828748,-80.4502069286645,92.8906129223186,0
47,7,31.0202004566413,2,-75,-12.9546080937807,1.80974470438043,-70.357919512976,78.7355550648819,6.05941098870763
47,8,44.2633357306163,2,-60,-12.9546080937807,11.7405276614465,-59.5438636229195,64.8901009541294,18.7834064488155
47,9,54.934046822607,2,-45,-12.9546080937807,20.5541839674019,-47.3884211791138,51.6094630640112,34.1150503322811
47,10,62.4121907904034,2,-30,-12.9546080937807,27.6688469255846,-33.3800705737227,39.4731343934733,48.177390033383
47,11,66.2631650885446,2,-15,-12.9546080937807,32.3821361288011,-17.3781835154481,29.9128150873173,57.4359329746438
47,12,66.2631650885446,2,0,-12.9546080937807,34.0453919062193,0,25.9546080937807,59.5799324024772
47,13,62.4121907904034,2,15,-12.9546080937807,32.3821361288011,17.3781835154481,29.9128150873173,54.0979653212793
47,14,54.934046822607,2,30,-12.9546080937807,27.6688469255846,33.3800705737227,39.4731343934733,42.4048405666895
47,15,44.2633357306164,2,45,-12.9546080937807,20.5541839674019,47.3884211791138,51.6094630640112,27.4883430889567
47,16,31.0202004566413,2,60,-12.9546080937807,11.7405276614465,59.5438636229195,64.8901009541294,13.1636042264615
47,17,15.9742838859672,2,75,-12.9546080937807,1.80974470438043,70.357919512976,78.7355550648819,3.12037800821631
47,18,8.17449860119245e-15,2,90,-12.9546080937807,-8.79442882828748,80.4502069286645,92.8906129223186,0
47,19,0,2,105,-12.9546080937807,-19.7161270961295,89.508984157939,106.745967200581,0
47,20,0,2,120,-12.9546080937807,-30.6145099279269,78.7181899398164,110.906784549683,0
47,21,0,2,135,-12.9546080937807,-41.0617868858349,66.0551155539555,114.573461635304,0
47,22,0,2,150,-12.9546080937807,-50.3664675414135,49.8094261843803,117.460715371695,0
47,23,0,2,165,-12.9546080937807,-57.2822112025105,27.8178413514934,119.314621484308,0
48,0,0,2,-180,-12.6162212725731,-59.6162212725731,-1.35378252594129e-14,119.616221272573,0
48,1,0,2,-165,-12.6162212725731,-56.9650649095517,-27.6004599192954,118.97750716649,0
48,2,0,2,-150,-12.6162212725731,-50.0888119172222,-49.5070754880831,117.126938401989,0
48,3,0,2,-135,-12.6162212725731,-40.8151265081479,-65.7484541584902,114.243910867134,0
48,4,0,2,-120,-12.6162212725731,-30.3850922647732,-78.4295006709728,110.581036962931,0
48,5,0,2,-105,-12.6162212725731,-19.4922684426941,-89.2396115016864,106.422604835937,0
48,6,15.0450706777985,2,-90,-12.6162212725731,-8.56676386614455,-80.7034564373587,92.8162877516231,0
48,7,29.2157765344102,2,-75,-12.6162212725731,2.04911235957247,-70.597238909965,78.6405923741742,5.75442107863557
48,8,41.6885676538688,2,-60,-12.6162212725731,11.9984839720544,-59.7676561023616,64.7677686425263,17.7713456569379
48,9,51.7385707530624,2,-45,-12.6162212725731,20.8361625700901,-47.5883907923884,51.4487481836549,32.2442244301493
48,10,58.7817161821407,2,-30,-12.6162212725731,27.9769528891894,-33.5382758211339,39.2564658828748,45.5159312316295
48,11,62.4086819295578,2,-15,-12.6162212725731,32.711881015789,-17.4683273188643,29.6213350680954,54.2525500451113
48,12,62.4086819295578,2,0,-12.6162212725731,34.3837787274269,0,25.6162212725731,56.2745425976427
48,13,58.7817161821407,2,15,-12.6162212725731,32.711881015789,17.4683273188643,29.6213350680954,51.0995890364851
48,14,51.7385707530624,2,30,-12.6162212725731,27.9769528891894,33.5382758211339,39.2564658828748,40.0622741452838
48,15,41.6885676538688,2,45,-12.6162212725731,20.8361625700901,47.5883907923884,51.4487481836549,25.9809173704947
48,16,29.2157765344102,2,60,-12.6162212725731,11.9984839720544,59.7676561023616,64.7677686425263,12.4543416252555
48,17,15.0450706777986,2,75,-12.6162212725731,2.04911235957247,70.597238909965,78.6405923741742,2.96331920994528
48,18,7.698993587972e-15,2,90,-12.6162212725731,-8.56676386614455,80.7034564373587,92.8162877516231,0
48,19,0,2,105,-12.6162212725731,-19.4922684426941,89.2396115016864,106.422604835937,0
48,20,0,2,120,-12.6162212725731,-30.3850922647732,78.4295006709728,110.581036962931,0
48,21,0,2,135,-12.6162212725731,-40.8151265081479,65.7484541584902,114.243910867134,0
48,22,0,2,150,-12.6162212725731,-50.0888119172222,49.5070754880831,117.126938401989,0
48,23,0,2,165,-12.6162212725731,-56.9650649095517,27.6004599192954,118.97750716649,0
49,0,0,2,-180,-12.2740959927222,-59.2740959927222,-1.34192515873127e-14,119.274095992722,0
49,1,0,2,-165,-12.2740959927222,-56.6440381350164,-27.3844092636718,118.636660029974,0
49,2,0,2,-150,-12.2740959927222,-49.8072997901524,-49.2049302125228,116.789445821106,0
49,3,0,2,-135,-12.2740959927222,-40.5649217972701,-65.440718125686,113.910672224706,0
49,4,0,2,-120,-12.2740959927222,-30.1524978396606,-78.138998710985,110.251634749816,0
49,5,0,2,-105,-12.2740959927222,-19.2655327758967,-88.9680198979833,106.095618094358,0
49,6,14.1415379088668,2,-90,-12.2740959927222,-8.33641628013703,-80.9591956989282,92.7410463348026,0
49,7,27.4612210368691,2,-75,-12.2740959927222,2.29108818091093,-70.8392750520801,78.5449567111148,5.45377055412517
49,8,39.1849578156856,2,-60,-12.2740959927222,12.2591090898729,-59.9943567138364,64.6449180022028,16.7800497430245
49,9,48.6314072777809,2,-45,-12.2740959927222,21.1210196670644,-47.7913323770178,51.2875144577154,30.4147001224519
49,10,55.2515761168646,2,-30,-12.2740959927222,28.2882777164541,-33.6991501819384,39.0388774125228,42.914935924273
49,11,58.6607241833438,2,-15,-12.2740959927222,33.0452028344644,-17.5601470266438,29.3275652533035,51.1423978197298
49,12,58.6607241833438,2,0,-12.2740959927222,34.7259040072779,0,25.2740959927221,53.0454656701152
49,13,55.2515761168646,2,15,-12.2740959927222,33.0452028344644,17.5601470266438,29.3275652533035,48.1701875534994
49,14,48.6314072777809,2,30,-12.2740959927222,28.2882777164541,33.6991501819384,39.0388774125228,37.7729265644635
49,15,39.1849578156857,2,45,-12.2740959927222,21.1210196670644,47.7913323770178,51.2875144577154,24.5067705827942
49,16,27.4612210368691,2,60,-12.2740959927222,12.2591090898729,59.9943567138364,64.6449180022028,11.7596312638723
49,17,14.1415379088668,2,75,-12.2740959927222,2.29108818091093,70.8392750520801,78.5449567111148,2.80849503865381
49,18,7.23662999105032e-15,2,90,-12.2740959927222,-8.33641628013703,80.9591956989282,92.7410463348026,0
49,19,0,2,105,-12.2740959927222,-19.2655327758967,88.9680198979833,106.095618094358,0
49,20,0,2,120,-12.2740959927222,-30.1524978396606,78.138998710985,110.251634749816,0
49,21,0,2,135,-12.2740959927222,-40.5649217972701,65.440718125686,113.910672224706,0
49,22,0,2,150,-12.2740959927222,-49.8072997901524,49.2049302125228,116.789445821106,0
49,23,0,2,165,-12.2740959927222,-56.6440381350164,27.3844092636718,118.636660029974,0
50,0,0,2,-180,-11.9283336333318,-58.9283336333319,-1.33018136302854e-14,118.928333633332,0
50,1,0,2,-165,-11.9283336333318,-56.3192248908176,-27.1697687626179,118.292180977028,0
50,2,0,2,-150,-11.9283336333318,-49.5220061988447,-48.903127441771,116.4483373064,0
50,3,0,2,-135,-11.9283336333318,-40.3112338244111,-65.1320431531415,113.573843914269,0
50,4,0,2,-120,-11.9283336333318,-29.9167838577591,-77.8467990897747,109.918674937941,0
50,5,0,2,-105,-11.9283336333318,-19.0359804677653,-88.6943039543665,105.765103468018,0
50,6,13.2639533154313,2,-90,-11.9283336333318,-8.10345374807623,-81.2173476460426,92.6649104872834,0
50,7,25.7570538766783,2,-75,-11.9283336333318,2.53559488488947,-71.0839673812585,78.4486922277085,5.15773069875405
50,8,36.7532480896943,2,-60,-11.9283336333318,12.5223153881359,-60.2239229794599,64.5216189974088,15.8101631171554
50,9,45.6134771163584,2,-45,-11.9283336333318,21.4086585894697,-47.99722461993,51.1258637695603,28.6275513935569
50,10,51.822816651263,2,-30,-11.9283336333318,28.6027195360778,-33.8626932944282,38.820507316844,40.3758633605633
50,11,55.0204024506703,2,-15,-11.9283336333318,33.3819992844747,-17.6536516284063,29.0316520030107,48.1071851413556
50,12,55.0204024506703,2,0,-11.9283336333318,35.0716663666682,0,24.9283336333319,49.8944648838554
50,13,51.822816651263,2,15,-11.9283336333318,33.3819992844747,17.6536516284063,29.0316520030107,45.3113704034432
50,14,45.6134771163584,2,30,-11.9283336333318,28.6027195360778,33.8626932944282,38.820507316844,35.5380822282145
50,15,36.7532480896943,2,45,-11.9283336333318,21.4086585894697,47.99722461993,51.1258637695603,23.0667680932076
50,16,25.7570538766783,2,60,-11.9283336333318,12.5223153881359,60.2239229794599,64.5216189974088,11.0799247515169
50,17,13.2639533154313,2,75,-11.9283336333318,2.53559488488947,71.0839673812585,78.4486922277085,2.6560451955953
50,18,6.78754481873979e-15,2,90,-11.9283336333318,-8.10345374807623,81.2173476460426,92.6649104872834,0
50,19,0,2,105,-11.9283336333318,-19.0359804677653,88.6943039543665,105.765103468018,0
50,20,0,2,120,-11.9283336333318,-29.9167838577591,77.8467990897747,109.918674937941,0
50,21,0,2,135,-11.9283336333318,-40.3112338244111,65.1320431531415,113.573843914269,0
50,22,0,2,150,-11.9283336333318,-49.5220061988447,48.903127441771,116.4483373064,0
50,23,0,2,165,-11.9283336333318,-56.3192248908176,27.1697687626179,118.292180977028,0
51,0,0,2,-180,-11.5790366512515,-58.5790366512515,-1.31855396967371e-14,118.579036651251,0
51,1,0,2,-165,-11.5790366512515,-55.9907208010465,-26.9566124090355,117.944171998337,0
51,2,0,2,-150,-11.5790366512515,-49.233008389856,-48.6017992408854,116.103713648085,0
51,3,0,2,-135,-11.5790366512515,-40.054125777581,-64.8225622508779,113.233525277493,0
51,4,0,2,-120,-11.5790366512515,-29.678009278126,-77.5530156368699,109.582255699813,0
51,5,0,2,-105,-11.5790366512515,-18.8036732981408,-88.4185578539758,105.431158589051,0
51,6,12.4125769447468,2,-90,-11.5790366512515,-7.86794510318068,-81.4778352026953,92.5879025092547,0
51,7,24.1037800353463,2,-75,-11.5790366512515,2.78255417646086,-71.3312550707094,78.3518432706763,4.86658155059459
51,8,34.3941590439671,2,-60,-11.5790366512515,12.7880142619405,-60.4563120408425,64.3979416608001,14.8623402624498
51,9,42.6856745466339,2,-45,-11.5790366512515,21.6989816327198,-48.2060459333406,50.9638983088737,26.8838621512859
51,10,48.4964538007643,2,-30,-11.5790366512515,28.9201753653167,-34.0289048702253,38.6014953728301,37.9001818166857
51,11,51.4887954374314,2,-15,-11.5790366512515,33.7221669547674,-17.7488504312035,28.7337447409014,45.1486289368222
51,12,51.4887954374314,2,0,-11.5790366512515,35.4209633487485,0,24.5790366512515,46.8233110751993
51,13,48.4964538007643,2,15,-11.5790366512515,33.7221669547674,17.7488504312035,28.7337447409014,42.524754731603
51,14,42.6856745466339,2,30,-11.5790366512515,28.9201753653167,34.0289048702253,38.6014953728301,33.3590334858629
51,15,34.3941590439671,2,45,-11.5790366512515,21.6989816327198,48.2060459333406,50.9638983088737,21.6617832649509
51,16,24.1037800353463,2,60,-11.5790366512515,12.7880142619405,60.4563120408425,64.3979416608001,10.4156807566835
51,17,12.4125769447468,2,75,-11.5790366512515,2.78255417646086,71.3312550707094,78.3518432706763,2.50611389027193
51,18,6.35187114466904e-15,2,90,-11.5790366512515,-7.86794510318068,81.4778352026953,92.5879025092547,0
51,19,0,2,105,-11.5790366512515,-18.8036732981408,88.4185578539758,105.431158589051,0
51,20,0,2,120,-11.5790366512515,-29.678009278126,77.5530156368699,109.582255699813,0
51,21,0,2,135,-11.5790366512515,-40.054125777581,64.8225622508779,113.233525277493,0
51,22,0,2,150,-11.5790366512515,-49.233008389856,48.6017992408854,116.103713648085,0
51,23,0,2,165,-11.5790366512515,-55.9907208010465,26.9566124090355,117.944171998337,0
52,0,0,2,-180,-11.2263085507152,-58.2263085507153,-1.30704550811062e-14,118.226308550715,0
52,1,0,2,-165,-11.2263085507152,-55.6586230520889,-26.7450089892707,117.592736142648,0
52,2,0,2,-150,-11.2263085507152,-48.9403857728921,-48.3010726745557,115.755676718979,0
52,3,0,2,-135,-11.2263085507152,-39.7936629391532,-64.5124056802494,112.889816761465,0
52,4,0,2,-120,-11.2263085507152,-29.436234800629,-77.2577609221582,109.242476323149,0
52,5,0,2,-105,-11.2263085507152,-18.5686744401113,-88.140875314296,105.093882200034,0
52,6,11.5876610780062,2,-90,-11.2263085507152,-7.62996031315675,-81.7405813076234,92.51004517986,0
52,7,22.5018894135929,2,-75,-11.2263085507152,3.03188677741836,-71.5810770315823,78.2544543493266,4.58061144165508
52,8,32.1083897275017,2,-60,-11.2263085507152,13.0561161624227,-60.6914806497748,64.2739560327101,13.9372446447517
52,9,39.8488671396961,2,-45,-11.2263085507152,21.9918900923597,-48.4177744341893,50.8017204819817,25.1847244121488
52,10,45.2734732384699,2,-30,-11.2263085507152,29.2405411431753,-34.1977846766458,38.3819827158603,35.489366131533
52,11,48.0669496350032,2,-15,-11.2263085507152,34.0656013541166,-17.8457530566982,28.4339960058216,42.2684513320824
52,12,48.0669496350032,2,0,-11.2263085507152,35.7736914492848,0,24.2263085507152,43.8337796763921
52,13,45.2734732384699,2,15,-11.2263085507152,34.0656013541166,17.8457530566982,28.4339960058216,39.8119625802311
52,14,39.8488671396961,2,30,-11.2263085507152,29.2405411431753,34.1977846766458,38.3819827158603,31.2370784631076
52,15,32.1083897275017,2,45,-11.2263085507152,21.9918900923597,48.4177744341893,50.8017204819817,20.2926959948495
52,16,22.5018894135929,2,60,-11.2263085507152,13.0561161624227,60.6914806497748,64.2739560327101,9.76736424305243
52,17,11.5876610780062,2,75,-11.2263085507152,3.03188677741836,71.5810770315823,78.2544543493266,2.35884960326367
52,18,5.92973806835028e-15,2,90,-11.2263085507152,-7.62996031315675,81.7405813076234,92.51004517986,0
52,19,0,2,105,-11.2263085507152,-18.5686744401113,88.140875314296,105.093882200034,0
52,20,0,2,120,-11.2263085507152,-29.436234800629,77.2577609221582,109.242476323149,0
52,21,0,2,135,-11.2263085507152,-39.7936629391532,64.5124056802494,112.889816761465,0
52,22,0,2,150,-11.2263085507152,-48.9403857728921,48.3010726745557,115.755676718979,0
52,23,0,2,165,-11.2263085507152,-55.6586230520889,26.7450089892707,117.592736142648,0
53,0,0,2,-180,-10.8702538526719,-57.8702538526719,-1.29565822208013e-14,117.870253852672,0
53,1,0,2,-165,-10.8702538526719,-55.3230303421892,-26.5350222656804,117.237977486081,0
53,2,0,2,-150,-10.8702538526719,-48.6442198735253,-48.001069837928,115.404329443833,0
53,3,0,2,-135,-10.8702538526719,-39.5299126603899,-64.2017009011628,112.542819888205,0
53,4,0,2,-120,-10.8702538526719,-29.1915228504318,-76.9611462011987,108.899437180651,0
53,5,0,2,-105,-10.8702538526719,-18.3310484436781,-87.8613495486074,104.753374123926,0
53,6,10.7894501555839,2,-90,-10.8702538526719,-7.3895704579773,-82.005508935872,92.4313617506546,0
53,7,20.951856686181,2,-75,-10.8702538526719,3.28351245582537,-71.8333719181235,78.1565701029213,4.3001165196315
53,8,29.8966174630775,2,-60,-10.8702538526719,13.3265306318848,-60.9293851573626,64.1497320995976,13.0355475948297
