Day,Hour,Irradiance,Month,omega,delta,alpha_s,gamma_s,theta_i,IncidentFlux,ZoneFluxes_Zone1,ZoneFluxes_Zone2,ZoneFluxes_Zone3,ZoneFluxes_Zone4,ZoneFluxes_Zone5
41,15,61.1620944798434,2,45,-14.9008874558747,18.8947709841624,46.2402750628538,52.5817144203757,38.15396725065643,7.784913439757045,7.892335537638658,7.248586313681661,7.525107249061558,7.703024710517509
41,16,42.8630242117172,2,60,-14.9008874558747,10.2283072648352,58.2571214934112,65.6282964372893,18.324084035273646,3.9019126900652688,3.448351103619087,3.6148689362807493,3.6787175757215698,3.680233729586969
41,17,22.0729107771598,2,75,-14.9008874558747,0.415252610409227,68.9820776106858,79.3037818758564,4.211499727687444,0.8658958677244604,0.8779926864917087,0.7876611302037476,0.8572851178409687,0.8226649254265593
41,18,1.1295340658785e-14,2,90,-14.9008874558747,-10.1096286928165,78.9957171462073,93.3282342321394,0,0,0,0,0,0
41,19,0,2,105,-14.9008874558747,-20.9965543496481,88.9451745885099,107.56056239571,0,0,0,0,0,0
41,20,0,2,120,-14.9008874558747,-31.9132944399809,80.3761437097987,112.759050188146,0,0,0,0,0,0
41,21,0,2,135,-14.9008874558747,-42.4460292769781,67.8238412709192,116.436893343192,0,0,0,0,0,0
41,22,0,2,150,-14.9008874558747,-51.9176205240648,51.5714082622666,119.339883639687,0,0,0,0,0,0
41,23,0,2,165,-14.9008874558747,-59.0565314433365,29.1058276776584,121.207415959562,0,0,0,0,0,0
42,0,0,2,-180,-14.5869962509383,-61.5388962509383,-1.42490053131735e-14,121.538896250938,0,0,0,0,0,0
42,1,0,2,-165,-14.5869962509383,-58.7644551139957,-28.8831692548138,120.894744882571,0,0,0,0,0,0
42,2,0,2,-150,-14.5869962509383,-51.6643541529619,-51.2716181219592,119.030399566541,0,0,0,0,0,0
42,3,0,2,-135,-14.5869962509383,-42.2215661501032,-67.5270232063006,116.131413280546,0,0,0,0,0,0
42,4,0,2,-120,-14.5869962509383,-31.703811725067,-80.1010689821754,112.457129276593,0,0,0,0,0,0
42,5,0,2,-105,-14.5869962509383,-20.790932202848,-89.1990325956465,107.509812762499,0,0,0,0,0,0
42,6,20.9956577008572,2,-90,-14.5869962509383,-9.89921864567288,-79.2322414745459,93.2595874573773,0,0,0,0,0,0
42,7,40.7711240922511,2,-75,-14.5869962509383,0.637582113622443,-69.203666163881,79.2135251180514,7.400091630544125,1.5016696163994585,1.484061714862659,1.595190478936559,1.3840915460575816,1.4350782742878674
42,8,58.1771209484095,2,-60,-14.5869962509383,10.4686162014958,-58.4623996880956,65.5102853144857,23.66948837685368,4.528886942355895,4.7491466677784775,4.65837154551556,4.730840806370258,5.002242414833487
42,9,72.2020750002769,2,-45,-14.5869962509383,19.1576211592733,-46.4217635842185,52.4259756270193,46.360898548679224,9.775784889691973,9.429707811904084,9.398018856454609,9.63264185225555,8.124745138373013
42,10,82.0309068969924,2,-30,-14.5869962509383,26.139572038097,-32.6163636376114,40.5700725789113,65.59887009252755,13.509198358425982,13.0115182281036,13.841193933260936,12.731186906864444,12.505772665872586
42,11,87.0924006550693,2,-15,-14.5869962509383,30.7445537018464,-16.9439631140047,31.3731134444191,76.52653638515461,16.81898740792502,14.95203686724798,15.399813256537694,15.168000424911051,14.187698428532874
42,12,87.0924006550693,2,0,-14.5869962509383,32.3649037490617,0,27.6350962509384,73.3508441676311,14.682386151146991,15.082276717698551,14.636526708906612,13.798405978194841,15.151248611684105
42,13,82.0309068969925,2,15,-14.5869962509383,30.7445537018464,16.9439631140047,31.3731134444191,75.93693679450699,16.14997474488164,15.710158806693167,14.690512244654878,15.036746580559461,14.349544417717846
42,14,72.2020750002769,2,30,-14.5869962509383,26.139572038097,32.6163636376114,40.5700725789113,51.09724535982002,10.876868605089307,10.420070336374547,10.142954458860087,9.615321191334699,10.04203076816138
42,15,58.1771209484096,2,45,-14.5869962509383,19.1576211592733,46.4217635842185,52.4259756270193,34.70716185817157,6.9649030636300635,7.07862306817447,6.848089115043666,7.385883485294864,6.429663126028503
42,16,40.7711240922511,2,60,-14.5869962509383,10.4686162014958,58.4623996880956,65.5102853144857,18.86562261795759,3.8505596221526766,4.015886623439908,3.627564043160091,3.643282682682868,3.7283296465220466
42,17,20.9956577008572,2,75,-14.5869962509383,0.637582113622443,69.203666163881,79.2135251180514,4.032297759830691,0.8445336655679911,0.8135869999868047,0.793781284176601,0.7807432874120502,0.7996525226872431
42,18,1.07440794048704e-14,2,90,-14.5869962509383,-9.89921864567288,79.2322414745459,93.2595874573773,0,0,0,0,0,0
42,19,0,2,105,-14.5869962509383,-20.790932202848,89.1990325956465,107.509812762499,0,0,0,0,0,0
42,20,0,2,120,-14.5869962509383,-31.703811725067,80.1010689821754,112.457129276593,0,0,0,0,0,0
42,21,0,2,135,-14.5869962509383,-42.2215661501032,67.5270232063006,116.131413280546,0,0,0,0,0,0
42,22,0,2,150,-14.5869962509383,-51.6643541529619,51.2716181219592,119.030399566541,0,0,0,0,0,0
42,23,0,2,165,-14.5869962509383,-58.7644551139957,28.8831692548138,120.894744882571,0,0,0,0,0,0
43,0,0,2,-180,-14.2687826041997,-61.2206826041997,-1.4124881414674101e-14,121.2206826042,0,0,0,0,0,0
43,1,0,2,-165,-14.2687826041997,-58.4679717099644,-28.6612356388378,120.577760043198,0,0,0,0,0,0
43,2,0,2,-150,-14.2687826041997,-51.4068299055555,-50.9711066550806,118.716626659037,0,0,0,0,0,0
43,3,0,2,-135,-14.2687826041997,-41.9932365535592,-67.2282678311951,115.821681192933,0,0,0,0,0,0
43,4,0,2,-120,-14.2687826041997,-31.490844368753802,-79.8234734473066,112.15099660070899,0,0,0,0,0,0
43,5,0,2,-105,-14.2687826041997,-20.5820986057905,-89.4556805477143,107.457825139034,0,0,0,0,0,0
43,6,19.9423217764323,2,-90,-14.2687826041997,-9.68574258813345,-79.471713515009,93.1899002100919,0,0,0,0,0,0
43,7,38.7256682986087,2,-75,-14.2687826041997,0.862963457438298,-69.4283256706145,79.1223323486193,6.788302159944539,1.4973304039145405,1.3173966835563373,1.289645964981729,1.299998745304633,1.3839303621872994
43,8,55.2584197413468,2,-60,-14.2687826041997,10.7120999568451,-58.6708296395872,65.3913363308027,21.598324626435755,4.2724200083073836,4.226520920496973,4.290521907419014,4.314149534382506,4.494712255829877
43,9,68.5797526849012,2,-45,-14.2687826041997,19.4239084129892,-46.6063425917812,52.2691124574583,38.45470796802185,7.769284319887748,8.071806446253468,7.634003428671695,7.188682283686177,7.790931489522764
43,10,77.9154796796673,2,-30,-14.2687826041997,26.4301623913642,-32.7609998079558,40.3597923512199,59.621586889126405,11.379170262178823,12.383359312154422,12.163387497185031,12.882739224570262,10.812930593037866
43,11,82.7230422066965,2,-15,-14.2687826041997,31.0549404541261,-17.0257082440483,31.0950525739096,70.10664436588353,14.384984917024317,13.490036910457885,13.558432202063745,14.024809345762517,14.648380990575053
43,12,82.7230422066965,2,0,-14.2687826041997,32.6831173958003,0,27.3168826041997,78.7966677311098,15.099927403620802,14.995158085798195,15.36996809140545,16.58843272325343,16.74318142703192
43,13,77.9154796796673,2,15,-14.2687826041997,31.0549404541261,17.0257082440483,31.0950525739096,66.58055061133089,12.873099619511654,14.466279903386976,12.685547868252181,12.344138908266189,14.211484311913889
43,14,68.5797526849012,2,30,-14.2687826041997,26.4301623913642,32.7609998079558,40.3597923512199,55.794464352346615,11.601606749053396,10.282998266663858,12.116054490951916,10.898462571260557,10.89534227441689
43,15,55.2584197413468,2,45,-14.2687826041997,19.4239084129892,46.6063425917812,52.2691124574583,37.10452922133547,7.082654192891472,7.441834365371153,7.574902313084699,7.760570269332466,7.244568080655678
43,16,38.7256682986087,2,60,-14.2687826041997,10.7120999568451,58.6708296395872,65.3913363308027,15.730230540543069,3.1659756342003065,3.0317038684175266,3.0960559554591796,3.3495203735702725,3.086974708895783
43,17,19.9423217764324,2,75,-14.2687826041997,0.862963457438298,69.4283256706145,79.1223323486193,3.836461121371977,0.7599144462159966,0.7539215561837522,0.7279914828388416,0.7912570716141138,0.8033765645192725
43,18,1.02050572426087e-14,2,90,-14.2687826041997,-9.68574258813345,79.471713515009,93.1899002100919,0,0,0,0,0,0
43,19,0,2,105,-14.2687826041997,-20.5820986057905,89.4556805477143,107.457825139034,0,0,0,0,0,0
43,20,0,2,120,-14.2687826041997,-31.490844368753802,79.8234734473066,112.15099660070899,0,0,0,0,0,0
43,21,0,2,135,-14.2687826041997,-41.9932365535592,67.2282678311951,115.821681192933,0,0,0,0,0,0
43,22,0,2,150,-14.2687826041997,-51.4068299055555,50.9711066550806,118.716626659037,0,0,0,0,0,0
43,23,0,2,165,-14.2687826041997,-58.4679717099644,28.6612356388378,120.577760043198,0,0,0,0,0,0
44,0,0,2,-180,-13.9463408092299,-60.8982408092299,-1.40016426005008e-14,120.89824080923,0,0,0,0,0,0
44,1,0,2,-165,-13.9463408092299,-58.167164611098,-28.4401415282048,120.256555199701,0,0,0,0,0,0
44,2,0,2,-150,-13.9463408092299,-51.1451089195198,-50.670040248641,118.398657319106,0,0,0,0,0,0
44,3,0,2,-135,-13.9463408092299,-41.7610887025902,-66.9277249717943,115.507787895527,0,0,0,0,0,0
44,4,0,2,-120,-13.9463408092299,-31.274439030675,-79.5434777241048,111.840741756044,0,0,0,0,0,0
44,5,0,2,-105,-13.9463408092299,-20.3701053638328,-89.715022373207,107.404595119134,0,0,0,0,0,0
44,6,18.9132151300526,2,-90,-13.9463408092299,-9.4692609615828,-79.7140568945341,93.1191913853965,0,0,0,0,0,0
44,7,36.7272629434863,2,-75,-13.9463408092299,1.09132592543968,-69.6559974469359,79.0302459644608,6.6937337566572825,1.4043347582272996,1.2457191506199714,1.309623267634143,1.3677338864829274,1.3663226936929407
44,8,52.4068557328136,2,-60,-13.9463408092299,10.9586774209749,-58.8823710656532,65.2715178528961,20.715023615312386,4.254205883372911,3.993765952527265,4.200132464393161,4.119501738212028,4.14741757680702
44,9,65.0407525581196,2,-45,-13.9463408092299,19.6935429989878,-46.7939920801945,52.1112231996063,38.145879435401014,7.621722149063032,7.754388882985414,7.500053705747625,7.485616744151218,7.784097953453722
44,10,73.894717258264,2,-30,-13.9463408092299,26.7244646539478,-32.9083033795865,40.1479182692793,52.92228163807418,10.369922578382825,10.694751341747946,11.142295552993339,10.987597343778104,9.72771482117197
44,11,78.4541895877266,2,-15,-13.9463408092299,31.3693984369025,-17.109085315731,30.8140096004156,58.53280097656304,11.769588683932966,11.749333791817842,12.091392337437172,11.00975961800649,11.912726545368574
44,12,78.4541895877266,2,0,-13.9463408092299,33.0055591907701,0,26.9944408092299,72.24525753619197,14.02639650044778,15.331739540872476,13.94561010979235,13.29042165370584,15.651089731373528
44,13,73.894717258264,2,15,-13.9463408092299,31.3693984369025,17.109085315731,30.8140096004156,65.55776719905715,14.135348762889967,13.075350242036397,12.965720160161691,12.066260949211962,13.31508708475713
44,14,65.0407525581196,2,30,-13.9463408092299,26.7244646539478,32.9083033795865,40.1479182692793,49.09306598398984,10.213632033127125,9.508405629422255,9.649798291192639,9.727410034841009,9.993819995406806
44,15,52.4068557328137,2,45,-13.9463408092299,19.6935429989878,46.7939920801945,52.1112231996063,31.019896520088402,6.076892516556781,6.644925241719932,6.28241530429238,6.105405519998014,5.910257937521292
44,16,36.7272629434863,2,60,-13.9463408092299,10.9586774209749,58.8823710656532,65.2715178528961,14.739793278727635,2.6860287642419167,3.035093424074698,2.7891570726296147,3.2973365576730607,2.9321774601083446
44,17,18.9132151300526,2,75,-13.9463408092299,1.09132592543968,69.6559974469359,79.0302459644608,3.6707628346474768,0.7397687203746299,0.7120821309998546,0.7344052721435262,0.7440146647520223,0.7404920463774435
44,18,9.678433895899562e-15,2,90,-13.9463408092299,-9.4692609615828,79.7140568945341,93.1191913853965,0,0,0,0,0,0
44,19,0,2,105,-13.9463408092299,-20.3701053638328,89.715022373207,107.404595119134,0,0,0,0,0,0
44,20,0,2,120,-13.9463408092299,-31.274439030675,79.5434777241048,111.840741756044,0,0,0,0,0,0
44,21,0,2,135,-13.9463408092299,-41.7610887025902,66.9277249717943,115.507787895527,0,0,0,0,0,0
44,22,0,2,150,-13.9463408092299,-51.1451089195198,50.670040248641,118.398657319106,0,0,0,0,0,0
44,23,0,2,165,-13.9463408092299,-58.167164611098,28.4401415282048,120.256555199701,0,0,0,0,0,0
45,0,0,2,-180,-13.6197664124916,-60.5716664124916,-1.38793385829701e-14,120.571666412492,0,0,0,0,0,0
45,1,0,2,-165,-13.6197664124916,-57.8621190858249,-28.2199953522206,119.931225373144,0,0,0,0,0,0
45,2,0,2,-150,-13.6197664124916,-50.8792547396721,-50.3685804671226,118.076585233635,0,0,0,0,0,0
45,3,0,2,-135,-13.6197664124916,-41.5251729915618,-66.6255423133317,115.189825507695,0,0,0,0,0,0
45,4,0,2,-120,-13.6197664124916,-31.0546441486155,-79.2612016790356,111.526455648877,0,0,0,0,0,0
45,5,0,2,-105,-13.6197664124916,-20.1550057395679,-89.9769621235505,107.350119047115,0,0,0,0,0,0
45,6,17.9086427082271,2,-90,-13.6197664124916,-9.2498354608593,-79.9591950538503,93.0474803845305,0,0,0,0,0,0
45,7,34.7765001975198,2,-75,-13.6197664124916,1.32259764129829,-69.8866224698318,78.9373087395511,6.523470085138077,1.2527931160203716,1.3870632674050367,1.3596046479624426,1.1969557580744463,1.3270532956757797
45,8,49.6232739027674,2,-60,-13.6197664124916,11.2082663205038,-59.0969833284354,65.1508986620991,18.190432129562904,3.561306740001387,3.705025746895604,3.5631079053823727,3.602250418564875,3.7587413187186653
45,9,61.5861233020478,2,-45,-13.6197664124916,19.9664339382147,-46.9846918558955,51.952406937149,37.362611373731916,7.075390251166557,7.381825083489533,7.815580755353078,7.881102852216595,7.208712431506153
45,10,69.9698110714631,2,-30,-13.6197664124916,27.0223830000999,-33.0582733661095,39.9345802506936,53.76231584561104,9.715802487240454,10.576394490841642,10.33241041885879,11.415767588604242,11.721940860065914
45,11,74.2871077513199,2,-15,-13.6197664124916,31.687831354404,-17.1941016515647,30.5301160633585,58.428414680368085,11.932576701042418,11.489916620105557,12.289268390031367,11.543780970263716,11.172871998925025
45,12,74.2871077513199,2,0,-13.6197664124916,33.3321335875084,0,26.6678664124916,68.21006468822893,14.137444551208308,12.900550918575892,13.396584554665555,13.15693469488966,14.618549968889521
45,13,69.9698110714631,2,15,-13.6197664124916,31.687831354404,17.1941016515647,30.5301160633585,58.469490062651545,12.387797267201702,11.643460171133864,11.21318692596164,11.167006739309603,12.058038959044733
45,14,61.5861233020478,2,30,-13.6197664124916,27.0223830000999,33.0582733661095,39.9345802506936,50.64120320734775,9.610313443337763,10.57305466065496,9.90532644709874,10.586920024866036,9.965588631390252
45,15,49.6232739027675,2,45,-13.6197664124916,19.9664339382147,46.9846918558955,51.952406937149,30.988640309322214,6.266203298569783,6.30663864803711,5.986044941487431,6.290178527746232,6.13957489348166
45,16,34.7765001975198,2,60,-13.6197664124916,11.2082663205038,59.0969833284354,65.1508986620991,14.037755845852852,2.9129048906260815,2.8536984730803803,2.7412790598552337,2.8125843311946346,2.7172890910965206
45,17,17.9086427082272,2,75,-13.6197664124916,1.32259764129829,69.8866224698318,78.9373087395511,3.4651825785862744,0.6430835009897906,0.6974497869405049,0.7615625530315122,0.6498101173986177,0.7132766202258491
45,18,9.16436541460617e-15,2,90,-13.6197664124916,-9.2498354608593,79.9591950538503,93.0474803845305,0,0,0,0,0,0
45,19,0,2,105,-13.6197664124916,-20.1550057395679,89.9769621235505,107.350119047115,0,0,0,0,0,0
45,20,0,2,120,-13.6197664124916,-31.0546441486155,79.2612016790356,111.526455648877,0,0,0,0,0,0
45,21,0,2,135,-13.6197664124916,-41.5251729915618,66.6255423133317,115.189825507695,0,0,0,0,0,0
45,22,0,2,150,-13.6197664124916,-50.8792547396721,50.3685804671226,118.076585233635,0,0,0,0,0,0
45,23,0,2,165,-13.6197664124916,-57.8621190858249,28.2199953522206,119.931225373144,0,0,0,0,0,0
46,0,0,2,-180,-13.2891561850267,-60.2410561850267,-1.3758015107827801e-14,120.241056185027,0,0,0,0,0,0
46,1,0,2,-165,-13.2891561850267,-57.5529222476093,-28.0008993969953,119.601866819279,0,0,0,0,0,0
46,2,0,2,-150,-13.2891561850267,-50.6093332926423,-50.0668839835032,117.750505346896,0,0,0,0,0,0
46,3,0,2,-135,-13.2891561850267,-41.2855419918636,-66.3218652875896,114.867887426157,0,0,0,0,0,0
46,4,0,2,-120,-13.2891561850267,-30.8315099407972,-78.9767643402291,111.208230469997,0,0,0,0,0,0
46,5,0,2,-105,-13.2891561850267,-19.9368544491578,-89.7585959699349,107.056865292749,0,0,0,0,0,0
46,6,16.9289021874451,2,-90,-13.2891561850267,-9.0275290213473,-80.2070512818176,92.9747871133639,0,0,0,0,0,0
46,7,32.8739581138115,2,-75,-13.2891561850267,1.55670559068589,-70.1201413929517,78.8435637964666,6.061783885001878,1.242858318774568,1.198071187500783,1.1881315645231454,1.1531208393919814,1.2796019748114007
46,8,46.9084990865791,2,-60,-13.2891561850267,11.4607832469549,-59.3146254343829,65.0295478997886,18.427919094277726,3.5384789416713693,3.743147355917094,3.8665312247489014,3.523403300861176,3.756358271079185
46,9,58.2168885978913,2,-45,-13.2891561850267,20.2424890495266,-47.1784215272196,51.7927634746068,37.727285455658595,7.7994722476178495,7.46222207954099,8.30212949853892,7.698281588659573,6.465180041301264
46,10,66.1419241536741,2,-30,-13.2891561850267,27.3238203368525,-33.2109089155725,39.7199100045015,47.52351114225185,9.527365310275801,9.867043241613526,9.343351426215087,9.31935462228633,9.466396541861101
46,11,70.2230314937575,2,-15,-13.2891561850267,32.0101416539103,-17.2807648906403,30.2435063319346,60.886673159511766,12.45330227630675,12.182147831379993,12.659351276859587,11.439617716406211,12.15225405855923
46,12,70.2230314937575,2,0,-13.2891561850267,33.6627438149733,0,26.3372561850267,61.14584668480452,12.017739712770696,11.515863414609745,12.347359698759515,12.277239867887753,12.987643990776807
46,13,66.1419241536741,2,15,-13.2891561850267,32.0101416539103,17.2807648906403,30.2435063319346,54.11555043765039,11.273252036807197,10.05995555595808,10.96565067986845,11.340041836751704,10.476650328264963
46,14,58.2168885978913,2,30,-13.2891561850267,27.3238203368525,33.2109089155725,39.7199100045015,45.35971479537836,9.440903758397702,9.35770164111532,8.240693602446566,9.424518973639723,8.895896819779047
46,15,46.9084990865791,2,45,-13.2891561850267,20.2424890495266,47.1784215272196,51.7927634746068,29.55455782340637,5.70625847870651,5.6155870874882945,6.355839172732695,5.966348967457271,5.910524117021601
46,16,32.8739581138115,2,60,-13.2891561850267,11.4607832469549,59.3146254343829,65.0295478997886,14.755305833499232,3.057644069323997,3.0050212476090183,3.0837353527872393,2.628959923377777,2.9799452404012015
46,17,16.9289021874451,2,75,-13.2891561850267,1.55670559068589,70.1201413929517,78.8435637964666,3.328811427613953,0.681850620299093,0.667231371901591,0.6476522133047881,0.6866852771123458,0.6453919449961352
46,18,8.66300412831401e-15,2,90,-13.2891561850267,-9.0275290213473,80.2070512818176,92.9747871133639,0,0,0,0,0,0
46,19,0,2,105,-13.2891561850267,-19.9368544491578,89.7585959699349,107.056865292749,0,0,0,0,0,0
46,20,0,2,120,-13.2891561850267,-30.8315099407972,78.9767643402291,111.208230469997,0,0,0,0,0,0
46,21,0,2,135,-13.2891561850267,-41.2855419918636,66.3218652875896,114.867887426157,0,0,0,0,0,0
46,22,0,2,150,-13.2891561850267,-50.6093332926423,50.0668839835032,117.750505346896,0,0,0,0,0,0
46,23,0,2,165,-13.2891561850267,-57.5529222476093,28.0008993969953,119.601866819279,0,0,0,0,0,0
47,0,0,2,-180,-12.9546080937807,-59.9065080937807,-1.3637714115459999e-14,119.906508093781,0,0,0,0,0,0
47,1,0,2,-165,-12.9546080937807,-57.2396630099968,-27.7829499435853,119.268577000029,0,0,0,0,0,0
47,2,0,2,-150,-12.9546080937807,-50.3354128578001,-49.7651025265323,117.420513832498,0,0,0,0,0,0
47,3,0,2,-135,-12.9546080937807,-41.0422504461858,-66.0168369691005,114.542068297595,0,0,0,0,0,0
47,4,0,2,-120,-12.9546080937807,-30.6050884055251,-78.6902838159144,110.886159667868,0,0,0,0,0,0
47,5,0,2,-105,-12.9546080937807,-19.7157076568211,-89.4917474415659,106.737137564263,0,0,0,0,0,0
47,6,15.9742838859672,2,-90,-12.9546080937807,-8.8024058047177,-80.4575487479949,92.9011319802008,0,0,0,0,0,0
47,7,31.0202004566413,2,-75,-12.9546080937807,1.79357564427518,-70.3564945608491,78.749054577244,6.260070609746123,1.3024129856150326,1.234073474861884,1.2444410825087133,1.2249213469188325,1.2542217198416605
47,8,44.2633357306163,2,-60,-12.9546080937807,11.7161436861009,-59.535256032682,64.9075350116357,19.193642635500098,4.090732903277877,3.6915373023201257,4.02334026048104,3.486564544589045,3.901467624832011
47,9,54.934046822607,2,-45,-12.9546080937807,20.5216149811888,-47.3751604928372,51.6323932599569,35.879804526220546,6.5758301647081865,7.377046000820653,7.43962993219958,7.291202652765891,7.196095775726239
47,10,62.4121907904034,2,-30,-12.9546080937807,27.6286783339145,-33.3662093014669,39.5040409703031,48.516257338912176,8.738672057785937,10.10782990217787,10.775444129823954,9.296041404525912,9.598269844598502
47,11,66.2631650885446,2,-15,-12.9546080937807,32.3362305542147,-17.3690829899753,29.9543176448731,54.13643576875885,10.742122788100023,10.301915330853813,10.779494761500622,11.136279541460677,11.176623346843716
47,12,66.2631650885446,2,0,-12.9546080937807,33.9972919062193,0,26.0027080937807,61.945230528762366,11.15226524786955,12.315870019691245,12.955213016341691,12.897978808407222,12.623903436452666
47,13,62.4121907904034,2,15,-12.9546080937807,32.3362305542147,17.3690829899753,29.9543176448731,52.10512427367707,11.33307669548781,9.697472455915364,10.802205924119427,9.646045237574743,10.626323960579729
47,14,54.934046822607,2,30,-12.9546080937807,27.6286783339145,33.3662093014669,39.5040409703031,43.503311011559866,9.621369044530082,8.812132084946173,8.682139065891986,7.867859071211735,8.51981174497989
47,15,44.2633357306164,2,45,-12.9546080937807,20.5216149811888,47.3751604928372,51.6323932599569,29.77335229269051,6.145069729178472,6.0959381589589,6.202103890498516,5.792413203088954,5.537827310965671
47,16,31.0202004566413,2,60,-12.9546080937807,11.7161436861009,59.535256032682,64.9075350116357,12.221818597762113,2.3737639850359313,2.388238500964475,2.628255585821032,2.3843056910126825,2.4472548349279917
47,17,15.9742838859672,2,75,-12.9546080937807,1.79357564427518,70.3564945608491,78.749054577244,3.3600860413898297,0.6516725148337035,0.6121374620052369,0.6485968984656945,0.7349326451424195,0.7127465209427755
47,18,8.174498601192451e-15,2,90,-12.9546080937807,-8.8024058047177,80.4575487479949,92.9011319802008,0,0,0,0,0,0
47,19,0,2,105,-12.9546080937807,-19.7157076568211,89.4917474415659,106.737137564263,0,0,0,0,0,0
47,20,0,2,120,-12.9546080937807,-30.6050884055251,78.6902838159144,110.886159667868,0,0,0,0,0,0
47,21,0,2,135,-12.9546080937807,-41.0422504461858,66.0168369691005,114.542068297595,0,0,0,0,0,0
47,22,0,2,150,-12.9546080937807,-50.3354128578001,49.7651025265323,117.420513832498,0,0,0,0,0,0
47,23,0,2,165,-12.9546080937807,-57.2396630099968,27.7829499435853,119.268577000029,0,0,0,0,0,0
48,0,0,2,-180,-12.6162212725731,-59.5681212725731,-1.3518473903128801e-14,119.568121272573,0,0,0,0,0,0
48,1,0,2,-165,-12.6162212725731,-56.9224320404074,-27.5662374167704,118.931454554588,0,0,0,0,0,0
48,2,0,2,-150,-12.6162212725731,-50.0575640346441,-49.463382843661,117.086708064866,0,0,0,0,0,0
48,3,0,2,-135,-12.6162212725731,-40.7953552592493,-65.7105979800567,114.212463990691,0,0,0,0,0,0
48,4,0,2,-120,-12.6162212725731,-30.3754333182121,-78.4018772172553,110.56033792119,0,0,0,0,0,0
48,5,0,2,-105,-12.6162212725731,-19.4916229674798,-89.2225875394764,106.41368947843701,0,0,0,0,0,0
48,6,15.0450706777985,2,-90,-12.6162212725731,-8.574531183318,-80.7106105334065,92.8265358928675,0,0,0,0,0,0
48,7,29.2157765344102,2,-75,-12.6162212725731,2.03313258182843,-70.5956220217215,78.653824813589,5.519364871404698,1.2044035869537504,1.0055174303571413,1.0817750348361304,1.1667222147547776,1.0609466045028986
48,8,41.6885676538688,2,-60,-12.6162212725731,11.9742620482751,-59.7588334121643,64.7849296907787,18.4636002714381,3.712776657395618,3.6287979449114203,3.756648517140237,3.8170637085913723,3.5483134433994516
48,9,51.7385707530624,2,-45,-12.6162212725731,20.8037172432323,-47.5748879284746,51.4713973048071,32.84132451773983,6.604672043077019,6.531468925813184,6.195477200377582,6.876424328591632,6.633282019880411
48,10,58.7817161821407,2,-30,-12.6162212725731,27.9368574542157,-33.5241739121441,39.2871082532574,46.032402453851184,8.824586787255722,9.032548170298504,9.35961048128771,9.342620014412736,9.473037000596507
48,11,62.4086819295578,2,-15,-12.6162212725731,32.6659980745073,-17.4590642251188,29.6626901524562,55.83274417873404,10.245146188853159,12.012937375008196,11.313574605185202,11.46909234724829,10.791993662439184
48,12,62.4086819295578,2,0,-12.6162212725731,34.3356787274269,0,25.6643212725731,52.280685618789924,10.310282191689321,10.646950149800574,10.696507471275073,10.656565722930072,9.970380083094877
48,13,58.7817161821407,2,15,-12.6162212725731,32.6659980745073,17.4590642251188,29.6626901524562,53.7941885210761,11.557331397224022,9.584905457899058,11.309030006246642,10.301113704286655,11.041807955419722
48,14,51.7385707530624,2,30,-12.6162212725731,27.9368574542157,33.5241739121441,39.2871082532574,40.95361044071282,7.921612349183469,8.337080325094515,8.142782432287124,8.04456503563472,8.507570298512999
48,15,41.6885676538688,2,45,-12.6162212725731,20.8037172432323,47.5748879284746,51.4713973048071,27.2032135586421,5.923484093356423,5.600251769339531,5.306196210530095,5.5790285085195235,4.794252976896529
48,16,29.2157765344102,2,60,-12.6162212725731,11.9742620482751,59.7588334121643,64.7849296907787,12.073955067440854,2.287144427476778,2.4792080555177534,2.541194291438128,2.366318091665616,2.4000902013425778
48,17,15.0450706777986,2,75,-12.6162212725731,2.03313258182843,70.5956220217215,78.653824813589,2.687313469595559,0.5304026534276943,0.5020011428719536,0.5337820982323966,0.5342213270172944,0.5869062480462199
48,18,7.698993587972e-15,2,90,-12.6162212725731,-8.574531183318,80.7106105334065,92.8265358928675,0,0,0,0,0,0
48,19,0,2,105,-12.6162212725731,-19.4916229674798,89.2225875394764,106.41368947843701,0,0,0,0,0,0
48,20,0,2,120,-12.6162212725731,-30.3754333182121,78.4018772172553,110.56033792119,0,0,0,0,0,0
48,21,0,2,135,-12.6162212725731,-40.7953552592493,65.7105979800567,114.212463990691,0,0,0,0,0,0
48,22,0,2,150,-12.6162212725731,-50.0575640346441,49.463382843661,117.086708064866,0,0,0,0,0,0
48,23,0,2,165,-12.6162212725731,-56.9224320404074,27.5662374167704,118.931454554588,0,0,0,0,0,0
49,0,0,2,-180,-12.2740959927222,-59.2259959927221,-1.34003292873365e-14,119.225995992722,0,0,0,0,0,0
49,1,0,2,-165,-12.2740959927222,-56.6013217128335,-27.3508465429946,118.590599270131,0,0,0,0,0,0
49,2,0,2,-150,-12.2740959927222,-49.7758597068562,-49.1618666789822,116.749186590267,0,0,0,0,0,0
49,3,0,2,-135,-12.2740959927222,-40.544915485077,-65.4032864039086,113.879171567652,0,0,0,0,0,0
49,4,0,2,-120,-12.2740959927222,-30.1426002258064,-78.1116605856512,110.230861110871,0,0,0,0,0,0
49,5,0,2,-105,-12.2740959927222,-19.2646594175687,-88.9512111763643,106.086616387696,0,0,0,0,0,0
49,6,14.1415379088668,2,-90,-12.2740959927222,-8.34397172321617,-80.9661596594854,92.7510202550802,0,0,0,0,0,0
